日期,蔬菜品类,批发价格
2022-05-18,花叶类,3.916
2022-05-18,辣椒类,13.548
2022-05-18,茄类,5.525
2022-05-18,花菜类,4.18
2022-05-18,水生根茎类,7.93
2022-05-19,食用菌,6.186428571
2022-05-19,花叶类,4.047894737
2022-05-19,辣椒类,10.891
2022-05-19,茄类,6.67
2022-05-19,花菜类,4.31
2022-05-19,水生根茎类,12.2975
2022-05-20,食用菌,6.2875
2022-05-20,花叶类,4.270555556
2022-05-20,辣椒类,19.494
2022-05-20,茄类,6.35
2022-05-20,花菜类,4.31
2022-05-20,水生根茎类,12.83333333
2022-05-21,食用菌,6.174166667
2022-05-21,花叶类,4.286666667
2022-05-21,辣椒类,11.23636364
2022-05-21,茄类,6.488
2022-05-21,花菜类,4.3
2022-05-21,水生根茎类,12.65333333
2022-05-22,食用菌,5.761428571
2022-05-22,花叶类,4.64
2022-05-22,辣椒类,10.32307692
2022-05-22,茄类,6.722
2022-05-22,花菜类,4.54
2022-05-22,水生根茎类,12.65
2022-05-23,食用菌,6.831538462
2022-05-23,花叶类,4.884444444
2022-05-23,辣椒类,10.9925
2022-05-23,茄类,6.2825
2022-05-23,花菜类,5.005
2022-05-23,水生根茎类,12.49
2022-05-24,食用菌,6.349090909
2022-05-24,花叶类,4.794736842
2022-05-24,辣椒类,11.83272727
2022-05-24,茄类,6.552
2022-05-24,花菜类,4.94
2022-05-24,水生根茎类,13.06333333
2022-05-25,食用菌,6.163333333
2022-05-25,花叶类,4.376315789
2022-05-25,辣椒类,11.15083333
2022-05-25,茄类,5.795
2022-05-25,花菜类,4.79
2022-05-25,水生根茎类,11.4925
2022-05-26,食用菌,6.045
2022-05-26,花叶类,4.441111111
2022-05-26,辣椒类,8.452727273
2022-05-26,茄类,6.028
2022-05-26,花菜类,5.105
2022-05-26,水生根茎类,13.73333333
2022-05-27,食用菌,6.082727273
2022-05-27,花叶类,3.731764706
2022-05-27,辣椒类,10.6975
2022-05-27,茄类,4.89
2022-05-27,花菜类,4.93
2022-05-27,水生根茎类,11.8325
2022-05-28,食用菌,4.993076923
2022-05-28,花叶类,4.425263158
2022-05-28,辣椒类,10.16166667
2022-05-28,茄类,4.832
2022-05-28,花菜类,4.61
2022-05-28,水生根茎类,11.8425
2022-05-29,食用菌,5.847692308
2022-05-29,花叶类,4.436842105
2022-05-29,辣椒类,8.683333333
2022-05-29,茄类,3.61
2022-05-29,花菜类,4.365
2022-05-29,水生根茎类,13.86
2022-05-30,食用菌,5.61
2022-05-30,花叶类,4.69
2022-05-30,辣椒类,8.45
2022-05-30,茄类,4.12
2022-05-30,花菜类,4.36
2022-05-30,水生根茎类,13.8125
2022-05-31,食用菌,4.837272727
2022-05-31,花叶类,3.962222222
2022-05-31,辣椒类,8.012307692
2022-05-31,茄类,4.77
2022-05-31,花菜类,4.35
2022-05-31,水生根茎类,13.75333333
2022-06-01,食用菌,5.680769231
2022-06-01,花叶类,4.401052632
2022-06-01,辣椒类,7.860909091
2022-06-01,茄类,3.686666667
2022-06-01,花菜类,4.275
2022-06-01,水生根茎类,13.5
2022-06-02,食用菌,5.175833333
2022-06-02,花叶类,4.297058824
2022-06-02,辣椒类,6.598
2022-06-02,茄类,4.55
2022-06-02,花菜类,4.315
2022-06-02,水生根茎类,11.872
2022-06-03,食用菌,5.101666667
2022-06-03,花叶类,3.398125
2022-06-03,辣椒类,6.550833333
2022-06-03,茄类,4.434
2022-06-03,花菜类,4.335
2022-06-03,水生根茎类,11.684
2022-06-04,食用菌,5.575555556
2022-06-04,花叶类,3.356875
2022-06-04,辣椒类,5.668888889
2022-06-04,茄类,2.94
2022-06-04,花菜类,4.575
2022-06-04,水生根茎类,13.26
2022-06-05,食用菌,5.793
2022-06-05,花叶类,3.294705882
2022-06-05,辣椒类,6.44875
2022-06-05,茄类,3.055
2022-06-05,花菜类,4.675
2022-06-05,水生根茎类,11.995
2022-06-06,食用菌,6.047272727
2022-06-06,花叶类,2.954666667
2022-06-06,辣椒类,6.730909091
2022-06-06,茄类,4.084
2022-06-06,花菜类,4.75
2022-06-06,水生根茎类,13.26666667
2022-06-07,食用菌,4.686666667
2022-06-07,花叶类,3.902941176
2022-06-07,辣椒类,6.782727273
2022-06-07,茄类,4.11
2022-06-07,花菜类,4.79
2022-06-07,水生根茎类,11.3775
2022-06-08,食用菌,5.072222222
2022-06-08,花叶类,4.074444444
2022-06-08,辣椒类,6.585
2022-06-08,茄类,4.5375
2022-06-08,花菜类,4.88
2022-06-08,水生根茎类,11.38
2022-06-09,食用菌,6.33
2022-06-09,花叶类,3.13
2022-06-09,辣椒类,6.907272727
2022-06-09,茄类,4.16
2022-06-09,花菜类,4.675
2022-06-09,水生根茎类,11.38
2022-06-10,食用菌,5.417272727
2022-06-10,花叶类,3.116875
2022-06-10,辣椒类,6.567272727
2022-06-10,茄类,4.222
2022-06-10,花菜类,4.55
2022-06-10,水生根茎类,11.3925
2022-06-11,食用菌,5.153333333
2022-06-11,花叶类,3.765294118
2022-06-11,辣椒类,6.518
2022-06-11,茄类,3.3
2022-06-11,花菜类,4.645
2022-06-11,水生根茎类,11.3875
2022-06-12,食用菌,5.427692308
2022-06-12,花叶类,3.221875
2022-06-12,辣椒类,6.903
2022-06-12,茄类,3.28
2022-06-12,花菜类,5.08
2022-06-12,水生根茎类,11.546
2022-06-13,食用菌,5.365555556
2022-06-13,花叶类,3.014375
2022-06-13,辣椒类,6.318
2022-06-13,茄类,3.3575
2022-06-13,花菜类,4.615
2022-06-13,水生根茎类,11.026
2022-06-14,食用菌,6.095555556
2022-06-14,花叶类,3.351875
2022-06-14,辣椒类,7.499
2022-06-14,茄类,3.4375
2022-06-14,花菜类,4.595
2022-06-14,水生根茎类,12.044
2022-06-15,食用菌,6.2
2022-06-15,花叶类,3.0275
2022-06-15,辣椒类,7.07
2022-06-15,茄类,3.6575
2022-06-15,花菜类,4.655
2022-06-15,水生根茎类,12.064
2022-06-16,食用菌,5.020769231
2022-06-16,花叶类,3.500526316
2022-06-16,辣椒类,6.530769231
2022-06-16,茄类,3.845
2022-06-16,花菜类,4.735
2022-06-16,水生根茎类,11.74
2022-06-17,食用菌,5.289166667
2022-06-17,花叶类,3.502222222
2022-06-17,辣椒类,6.911818182
2022-06-17,茄类,4.1875
2022-06-17,花菜类,4.785
2022-06-17,水生根茎类,11.818
2022-06-18,食用菌,5.476153846
2022-06-18,花叶类,3.226470588
2022-06-18,辣椒类,6.612142857
2022-06-18,茄类,4.1725
2022-06-18,花菜类,4.67
2022-06-18,水生根茎类,11.656
2022-06-19,食用菌,5.325454545
2022-06-19,花叶类,3.593888889
2022-06-19,辣椒类,6.984285714
2022-06-19,茄类,4.0975
2022-06-19,花菜类,4.855
2022-06-19,水生根茎类,12.232
2022-06-20,食用菌,4.719166667
2022-06-20,花叶类,3.569473684
2022-06-20,辣椒类,7.1625
2022-06-20,茄类,3.935
2022-06-20,花菜类,4.83
2022-06-20,水生根茎类,14.1225
2022-06-21,食用菌,6.719166667
2022-06-21,花叶类,3.072380952
2022-06-21,辣椒类,6.735625
2022-06-21,茄类,4.0225
2022-06-21,花菜类,4.67
2022-06-21,水生根茎类,12.274
2022-06-22,食用菌,6.507777778
2022-06-22,花叶类,2.85952381
2022-06-22,辣椒类,7.996923077
2022-06-22,茄类,4.13
2022-06-22,花菜类,4.72
2022-06-22,水生根茎类,11.948
2022-06-23,花叶类,2.898666667
2022-06-23,辣椒类,6.895454545
2022-06-23,茄类,4.105
2022-06-23,食用菌,5.802727273
2022-06-23,花菜类,4.85
2022-06-23,水生根茎类,11.772
2022-06-24,花叶类,2.945789474
2022-06-24,辣椒类,6.813571429
2022-06-24,茄类,4.5
2022-06-24,食用菌,5.146
2022-06-24,花菜类,4.29
2022-06-24,水生根茎类,9.811666667
2022-06-25,花叶类,2.934736842
2022-06-25,辣椒类,6.701428571
2022-06-25,茄类,4.89
2022-06-25,食用菌,4.662727273
2022-06-25,花菜类,4.41
2022-06-25,水生根茎类,9.788333333
2022-06-26,花叶类,2.881052632
2022-06-26,辣椒类,6.902941176
2022-06-26,茄类,3.6375
2022-06-26,食用菌,5.140769231
2022-06-26,花菜类,4.295
2022-06-26,水生根茎类,9.47
2022-06-27,花叶类,3.048095238
2022-06-27,辣椒类,7.271538462
2022-06-27,茄类,4.692
2022-06-27,食用菌,5.450833333
2022-06-27,花菜类,4.403333333
2022-06-27,水生根茎类,9.502
2022-06-28,花叶类,3.029
2022-06-28,辣椒类,6.761666667
2022-06-28,茄类,4.832
2022-06-28,食用菌,4.987
2022-06-28,花菜类,5.75
2022-06-28,水生根茎类,9.826666667
2022-06-29,食用菌,5.110625
2022-06-29,花叶类,2.970869565
2022-06-29,辣椒类,6.877692308
2022-06-29,茄类,4.98
2022-06-29,花菜类,4.68
2022-06-29,水生根茎类,12.6025
2022-06-30,花叶类,2.775416667
2022-06-30,辣椒类,7.912307692
2022-06-30,茄类,4.8
2022-06-30,食用菌,4.94
2022-06-30,花菜类,4.84
2022-06-30,水生根茎类,10.658
2022-07-01,花叶类,3.342272727
2022-07-01,辣椒类,10.05583333
2022-07-01,茄类,4.73
2022-07-01,食用菌,5.596666667
2022-07-01,花菜类,5.173333333
2022-07-01,水生根茎类,12.195
2022-07-02,花叶类,2.9572
2022-07-02,辣椒类,8.232142857
2022-07-02,茄类,3.99
2022-07-02,食用菌,4.8
2022-07-02,花菜类,5.05
2022-07-02,水生根茎类,9.708
2022-07-03,花叶类,3.265
2022-07-03,辣椒类,8.462857143
2022-07-03,茄类,4.58
2022-07-03,食用菌,4.913846154
2022-07-03,花菜类,5.233333333
2022-07-03,水生根茎类,9.494
2022-07-04,花叶类,3.718888889
2022-07-04,辣椒类,8.648235294
2022-07-04,茄类,4.594
2022-07-04,食用菌,5.504166667
2022-07-04,花菜类,5.535
2022-07-04,水生根茎类,11.3125
2022-07-05,花叶类,3.704444444
2022-07-05,辣椒类,9.750526316
2022-07-05,茄类,3.32
2022-07-05,食用菌,5.484285714
2022-07-05,花菜类,5.333333333
2022-07-05,水生根茎类,9.452
2022-07-06,花叶类,3.484705882
2022-07-06,辣椒类,7.850588235
2022-07-06,茄类,3.3975
2022-07-06,食用菌,4.700714286
2022-07-06,花菜类,5.37
2022-07-06,水生根茎类,9.3125
2022-07-07,花叶类,3.580526316
2022-07-07,辣椒类,9.092
2022-07-07,茄类,3.3325
2022-07-07,食用菌,5.79
2022-07-07,花菜类,5.2
2022-07-07,水生根茎类,9.285
2022-07-08,花叶类,3.864444444
2022-07-08,辣椒类,9.003529412
2022-07-08,茄类,3.3125
2022-07-08,食用菌,5.592142857
2022-07-08,花菜类,5.09
2022-07-08,水生根茎类,9.434
2022-07-09,花叶类,3.476111111
2022-07-09,水生根茎类,7.492857143
2022-07-09,辣椒类,9.186470588
2022-07-09,茄类,4.656
2022-07-09,食用菌,4.611333333
2022-07-09,花菜类,5.325
2022-07-10,花叶类,3.451111111
2022-07-10,辣椒类,7.459166667
2022-07-10,茄类,4.724
2022-07-10,食用菌,4.918235294
2022-07-10,花菜类,5.02
2022-07-10,水生根茎类,9.114
2022-07-11,花叶类,3.491111111
2022-07-11,辣椒类,7.663809524
2022-07-11,茄类,3.375
2022-07-11,食用菌,4.871818182
2022-07-11,花菜类,5.9325
2022-07-11,水生根茎类,9.03
2022-07-12,花叶类,3.515
2022-07-12,辣椒类,8.076666667
2022-07-12,茄类,4.43
2022-07-12,食用菌,5.441818182
2022-07-12,花菜类,5.38
2022-07-12,水生根茎类,9.2425
2022-07-13,花叶类,3.605294118
2022-07-13,辣椒类,8.546842105
2022-07-13,茄类,4.574
2022-07-13,食用菌,5.266428571
2022-07-13,花菜类,5.36
2022-07-13,水生根茎类,9.335
2022-07-14,花叶类,4.354736842
2022-07-14,水生根茎类,6.748
2022-07-14,辣椒类,6.951111111
2022-07-14,茄类,3.5825
2022-07-14,食用菌,5.268
2022-07-14,花菜类,6.863333333
2022-07-15,花叶类,3.916666667
2022-07-15,辣椒类,7.175238095
2022-07-15,茄类,3.665
2022-07-15,食用菌,4.625294118
2022-07-15,花菜类,6.866666667
2022-07-15,水生根茎类,9.116
2022-07-16,花叶类,4.217647059
2022-07-16,辣椒类,7.51
2022-07-16,茄类,3.93
2022-07-16,食用菌,4.85
2022-07-16,花菜类,6.883333333
2022-07-16,水生根茎类,9.292
2022-07-17,花叶类,4.601176471
2022-07-17,辣椒类,7.3965
2022-07-17,茄类,4.205
2022-07-17,食用菌,4.982777778
2022-07-17,花菜类,6.6825
2022-07-17,水生根茎类,9.935
2022-07-18,花叶类,4.960555556
2022-07-18,水生根茎类,8.983333333
2022-07-18,辣椒类,7.508095238
2022-07-18,茄类,4.195
2022-07-18,食用菌,5.216428571
2022-07-18,花菜类,6.74
2022-07-19,花叶类,4.622941176
2022-07-19,辣椒类,7.109047619
2022-07-19,茄类,4.2275
2022-07-19,食用菌,4.449230769
2022-07-19,花菜类,5.69
2022-07-19,水生根茎类,9.646666667
2022-07-20,花叶类,4.671176471
2022-07-20,辣椒类,6.516818182
2022-07-20,茄类,3.526666667
2022-07-20,食用菌,5.893571429
2022-07-20,花菜类,5.86
2022-07-20,水生根茎类,9.47
2022-07-21,花叶类,4.347647059
2022-07-21,水生根茎类,9.102857143
2022-07-21,辣椒类,5.437058824
2022-07-21,茄类,4.235
2022-07-21,食用菌,4.836363636
2022-07-21,花菜类,5.97
2022-07-22,花叶类,4.3675
2022-07-22,辣椒类,6.053
2022-07-22,茄类,4.533333333
2022-07-22,食用菌,4.483
2022-07-22,花菜类,6.07
2022-07-22,水生根茎类,9.375
2022-07-23,花叶类,4.396111111
2022-07-23,水生根茎类,10.064
2022-07-23,辣椒类,5.82
2022-07-23,茄类,4.3175
2022-07-23,食用菌,4.703636364
2022-07-23,花菜类,5.96
2022-07-24,食用菌,4.952727273
2022-07-24,花叶类,4.796470588
2022-07-24,辣椒类,5.675
2022-07-24,茄类,4.476666667
2022-07-24,花菜类,5.835
2022-07-24,水生根茎类,9.78
2022-07-25,花叶类,4.605
2022-07-25,茄类,4.815
2022-07-25,食用菌,4.97
2022-07-25,花菜类,6.203333333
2022-07-25,水生根茎类,9.038
2022-07-25,辣椒类,3.635833333
2022-07-26,花叶类,4.502105263
2022-07-26,茄类,5.425
2022-07-26,食用菌,5.016923077
2022-07-26,花菜类,6.07
2022-07-26,水生根茎类,9.65
2022-07-26,辣椒类,3.787333333
2022-07-27,花叶类,4.738333333
2022-07-27,茄类,4.69
2022-07-27,食用菌,4.643636364
2022-07-27,花菜类,6.005
2022-07-27,水生根茎类,7.6325
2022-07-27,辣椒类,3.837333333
2022-07-28,花叶类,4.74
2022-07-28,茄类,4.643333333
2022-07-28,食用菌,4.895
2022-07-28,花菜类,5.85
2022-07-28,水生根茎类,9.644
2022-07-28,辣椒类,3.864666667
2022-07-29,花叶类,3.335416667
2022-07-29,茄类,5.505
2022-07-29,食用菌,4.508235294
2022-07-29,花菜类,5.565
2022-07-29,水生根茎类,9.632
2022-07-29,辣椒类,3.336428571
2022-07-30,花叶类,3.647391304
2022-07-30,茄类,5.21
2022-07-30,食用菌,4.283571429
2022-07-30,花菜类,5.225
2022-07-30,水生根茎类,9.066666667
2022-07-30,辣椒类,3.557857143
2022-07-31,花叶类,3.45
2022-07-31,茄类,5.288
2022-07-31,食用菌,5.407
2022-07-31,花菜类,4.963333333
2022-07-31,水生根茎类,9.138
2022-07-31,辣椒类,3.0925
2022-08-01,花叶类,3.023157895
2022-08-01,茄类,5.4225
2022-08-01,食用菌,4.734615385
2022-08-01,花菜类,5.11
2022-08-01,水生根茎类,9.24
2022-08-01,辣椒类,3.001428571
2022-08-02,花叶类,2.698947368
2022-08-02,茄类,4.3325
2022-08-02,食用菌,4.553571429
2022-08-02,花菜类,4.79
2022-08-02,水生根茎类,9.322
2022-08-02,辣椒类,3.552
2022-08-03,花叶类,2.926956522
2022-08-03,茄类,4.28
2022-08-03,食用菌,5.418181818
2022-08-03,花菜类,5.345
2022-08-03,水生根茎类,7.43
2022-08-03,辣椒类,3.438571429
2022-08-04,花叶类,3.458571429
2022-08-04,茄类,5.312
2022-08-04,食用菌,5.279166667
2022-08-04,花菜类,3.43
2022-08-04,水生根茎类,9.278
2022-08-04,辣椒类,3.436923077
2022-08-05,花叶类,3.671923077
2022-08-05,茄类,5.09
2022-08-05,食用菌,5.099230769
2022-08-05,花菜类,4.74
2022-08-05,水生根茎类,9.298
2022-08-05,辣椒类,3.542857143
2022-08-06,花叶类,3.481363636
2022-08-06,辣椒类,4.259333333
2022-08-06,茄类,4.883333333
2022-08-06,食用菌,5.428333333
2022-08-06,花菜类,4.405
2022-08-06,水生根茎类,9.232
2022-08-07,花叶类,3.193333333
2022-08-07,辣椒类,4.27625
2022-08-07,茄类,5.162
2022-08-07,食用菌,5.268
2022-08-07,花菜类,4.35
2022-08-07,水生根茎类,9.256
2022-08-08,花叶类,2.704285714
2022-08-08,辣椒类,3.762352941
2022-08-08,茄类,5.15
2022-08-08,食用菌,5.548461538
2022-08-08,花菜类,4.53
2022-08-08,水生根茎类,9.282
2022-08-09,花叶类,2.6855
2022-08-09,辣椒类,3.759411765
2022-08-09,茄类,5.166666667
2022-08-09,食用菌,5.25
2022-08-09,花菜类,4.425
2022-08-09,水生根茎类,9.186
2022-08-10,花叶类,3.355454545
2022-08-10,辣椒类,5.266842105
2022-08-10,茄类,4.946666667
2022-08-10,食用菌,6.13
2022-08-10,花菜类,4.295
2022-08-10,水生根茎类,9.042
2022-08-11,花叶类,2.7075
2022-08-11,茄类,4.856
2022-08-11,食用菌,4.585
2022-08-11,花菜类,4.32
2022-08-11,水生根茎类,9.016
2022-08-11,辣椒类,5.189285714
2022-08-12,花叶类,2.615263158
2022-08-12,茄类,4.844
2022-08-12,食用菌,5.13
2022-08-12,花菜类,4.165
2022-08-12,水生根茎类,9.032
2022-08-12,辣椒类,4.245625
2022-08-13,花叶类,2.38
2022-08-13,茄类,4.53
2022-08-13,食用菌,5.473571429
2022-08-13,花菜类,3.403333333
2022-08-13,水生根茎类,9.9525
2022-08-13,辣椒类,4.184375
2022-08-14,食用菌,6.208
2022-08-14,花菜类,3.82
2022-08-14,花叶类,2.321666667
2022-08-14,水生根茎类,9.916666667
2022-08-14,辣椒类,3.7715
2022-08-14,茄类,3.145
2022-08-15,花叶类,2.606470588
2022-08-15,食用菌,5.380666667
2022-08-15,花菜类,4.05
2022-08-15,水生根茎类,8.754
2022-08-15,辣椒类,4.259411765
2022-08-15,茄类,2.8325
2022-08-16,花叶类,2.721052632
2022-08-16,食用菌,5.721333333
2022-08-16,花菜类,4.09
2022-08-16,水生根茎类,7.488571429
2022-08-16,辣椒类,3.54
2022-08-16,茄类,3.1525
2022-08-17,花叶类,2.360625
2022-08-17,茄类,3.38
2022-08-17,食用菌,6.135
2022-08-17,花菜类,4.045
2022-08-17,水生根茎类,7.424285714
2022-08-17,辣椒类,3.8225
2022-08-18,花叶类,2.885789474
2022-08-18,茄类,3.366
2022-08-18,食用菌,6.649333333
2022-08-18,花菜类,4.045
2022-08-18,水生根茎类,8.606666667
2022-08-18,辣椒类,3.987647059
2022-08-19,花叶类,2.848421053
2022-08-19,辣椒类,4.8605
2022-08-19,茄类,3.432
2022-08-19,食用菌,5.784615385
2022-08-19,花菜类,4.326666667
2022-08-19,水生根茎类,7.38
2022-08-20,花叶类,3.301176471
2022-08-20,辣椒类,4.602857143
2022-08-20,花菜类,4.376666667
2022-08-20,食用菌,6.031538462
2022-08-20,水生根茎类,8.582
2022-08-20,茄类,3.615
2022-08-21,花叶类,2.545555556
2022-08-21,花菜类,4.383333333
2022-08-21,食用菌,6.056923077
2022-08-21,水生根茎类,8.54
2022-08-21,辣椒类,3.033846154
2022-08-21,茄类,3.876666667
2022-08-22,花叶类,2.521764706
2022-08-22,辣椒类,4.687058824
2022-08-22,花菜类,4.365
2022-08-22,食用菌,5.974615385
2022-08-22,水生根茎类,8.554
2022-08-22,茄类,3.9275
2022-08-23,花叶类,3.480526316
2022-08-23,花菜类,4.39
2022-08-23,食用菌,6.390909091
2022-08-23,水生根茎类,8.556
2022-08-23,辣椒类,4.222
2022-08-23,茄类,3.925
2022-08-24,花叶类,2.679444444
2022-08-24,辣椒类,3.999375
2022-08-24,食用菌,6.645833333
2022-08-24,花菜类,4.566666667
2022-08-24,水生根茎类,4.361666667
2022-08-24,茄类,4.2475
2022-08-25,花叶类,2.618076923
2022-08-25,辣椒类,4.085625
2022-08-25,花菜类,4.79
2022-08-25,食用菌,5.67
2022-08-25,水生根茎类,4.305
2022-08-25,茄类,4.2875
2022-08-26,花叶类,2.357826087
2022-08-26,辣椒类,4.408823529
2022-08-26,食用菌,4.916428571
2022-08-26,花菜类,4.83
2022-08-26,水生根茎类,5.1
2022-08-26,茄类,4.5025
2022-08-27,花叶类,3.056521739
2022-08-27,辣椒类,4.634736842
2022-08-27,食用菌,5.715882353
2022-08-27,花菜类,4.77
2022-08-27,水生根茎类,5.042
2022-08-27,茄类,4.5625
2022-08-28,花叶类,2.761176471
2022-08-28,辣椒类,3.648
2022-08-28,茄类,4.744
2022-08-28,食用菌,10.42941176
2022-08-28,花菜类,3.676666667
2022-08-28,水生根茎类,6.574
2022-08-29,花叶类,2.775555556
2022-08-29,茄类,5.2
2022-08-29,花菜类,6.265
2022-08-29,食用菌,6.238461538
2022-08-29,水生根茎类,4.933333333
2022-08-29,辣椒类,2.809333333
2022-08-30,花叶类,2.695
2022-08-30,茄类,4.61
2022-08-30,食用菌,11.41846154
2022-08-30,花菜类,6.72
2022-08-30,水生根茎类,7.225
2022-08-30,辣椒类,4.440555556
2022-08-31,花叶类,2.655294118
2022-08-31,茄类,4.64
2022-08-31,花菜类,7.515
2022-08-31,食用菌,7.608181818
2022-08-31,水生根茎类,4.926666667
2022-08-31,辣椒类,5.402307692
2022-09-01,花叶类,3.016111111
2022-09-01,食用菌,7.798333333
2022-09-01,花菜类,7.81
2022-09-01,水生根茎类,7.315
2022-09-01,辣椒类,4.057142857
2022-09-01,茄类,5.305
2022-09-02,花叶类,4.055909091
2022-09-02,茄类,5.33
2022-09-02,食用菌,8.039166667
2022-09-02,花菜类,8.05
2022-09-02,水生根茎类,7.715
2022-09-02,辣椒类,3.58375
2022-09-03,花叶类,4.0015
2022-09-03,食用菌,7.667692308
2022-09-03,花菜类,8.12
2022-09-03,水生根茎类,7.795
2022-09-03,辣椒类,4.288666667
2022-09-03,茄类,6.0525
2022-09-04,花叶类,4.2985
2022-09-04,食用菌,8.020714286
2022-09-04,花菜类,8.025
2022-09-04,水生根茎类,7.955
2022-09-04,辣椒类,4.064705882
2022-09-04,茄类,6.54
2022-09-05,食用菌,7.592142857
2022-09-05,花菜类,8.355
2022-09-05,水生根茎类,8.24
2022-09-05,花叶类,3.88
2022-09-05,辣椒类,3.613571429
2022-09-05,茄类,6.646666667
2022-09-06,花叶类,4.373
2022-09-06,食用菌,7.35
2022-09-06,花菜类,8.395
2022-09-06,水生根茎类,8.205
2022-09-06,辣椒类,4.027857143
2022-09-06,茄类,6.653333333
2022-09-07,花叶类,4.113684211
2022-09-07,辣椒类,4.655294118
2022-09-07,食用菌,8.449166667
2022-09-07,花菜类,8.6
2022-09-07,水生根茎类,8.2225
2022-09-07,茄类,6.4425
2022-09-08,花叶类,4.497142857
2022-09-08,茄类,7.22
2022-09-08,食用菌,8.769230769
2022-09-08,花菜类,8.556666667
2022-09-08,水生根茎类,8.2175
2022-09-08,辣椒类,3.604615385
2022-09-09,花叶类,4.893913043
2022-09-09,茄类,6.765
2022-09-09,食用菌,7.873076923
2022-09-09,花菜类,8.41
2022-09-09,水生根茎类,8.1825
2022-09-09,辣椒类,5.476111111
